"Units","scenario","region","subsector","technology","output","year","value"
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2030,0.00727096
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2035,0.0152856
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2040,0.0280048
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2045,0.0462407
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2050,0.0712396
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2055,0.105066
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2060,0.150339
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2065,0.207989
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2070,0.278699
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2075,0.362318
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2080,0.459069
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2085,0.565288
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2090,0.678779
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2095,0.801901
"EJ","Reference","Africa_Eastern","coal","coal (IGCC)","electricity",2100,0.934109
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",1990,0.000661936
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2005,0.00468252
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2010,0.00715228
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2015,0.00432406
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2020,0.0101956
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2025,0.0171158
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2030,0.0302529
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2035,0.04987
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2040,0.079055
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2045,0.118622
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2050,0.170628
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2055,0.238711
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2060,0.327322
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2065,0.437557
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2070,0.569952
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2075,0.725051
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2080,0.89666
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2085,1.0855
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2090,1.2837
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2095,1.49194
"EJ","Reference","Africa_Eastern","coal","coal (conv pul)","electricity",2100,1.71204
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2010,6.08876e-05
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2015,0.000116543
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2020,0.00120171
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2025,0.00338985
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2030,0.0086916
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2035,0.0189474
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2040,0.0343755
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2045,0.056854
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2050,0.0891172
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2055,0.141117
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2060,0.220324
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2065,0.323974
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2070,0.472493
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2075,0.676714
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2080,0.932372
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2085,1.24764
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2090,1.57858
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2095,1.9352
"EJ","Reference","Africa_Eastern","gas","gas (CC)","electricity",2100,2.3253
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2010,0.000299949
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2015,0.00102322
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2020,0.00286609
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2025,0.00452928
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2030,0.00636822
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2035,0.00778248
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2040,0.00739456
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2045,0.00703973
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2050,0.00694912
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2055,0.00783222
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2060,0.00915203
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2065,0.0101165
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2070,0.0123217
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2075,0.015456
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2080,0.0191896
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2085,0.0242552
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2090,0.0285432
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2095,0.0332399
"EJ","Reference","Africa_Eastern","gas","gas (steam/CT)","electricity",2100,0.0383276
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",1990,0.00117376
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2005,0.00361098
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2010,0.00529586
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2015,0.0161349
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2020,0.0308982
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2025,0.053509
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2030,0.0726283
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2035,0.0726762
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2040,0.0726798
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2045,0.0726685
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2050,0.0726467
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2055,0.0726299
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2060,0.0726192
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2065,0.072613
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2070,0.0726088
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2075,0.0726051
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2080,0.0726022
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2085,0.0725985
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2090,0.0725912
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2095,0.0725821
"EJ","Reference","Africa_Eastern","geothermal","geothermal","electricity",2100,0.0725723
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",1990,0.0220885
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2005,0.0372506
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2010,0.0651303
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2015,0.0967141
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2020,0.124544
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2025,0.152375
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2030,0.180205
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2035,0.208035
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2040,0.235866
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2045,0.263696
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2050,0.291526
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2055,0.319356
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2060,0.347187
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2065,0.375017
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2070,0.402847
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2075,0.430678
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2080,0.458508
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2085,0.486338
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2090,0.514169
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2095,0.541999
"EJ","Reference","Africa_Eastern","hydro","hydro","electricity",2100,0.569829
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2020,0.00146997
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2025,0.0181969
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2030,0.0744754
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2035,0.189462
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2040,0.372325
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2045,0.628917
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2050,0.967894
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2055,1.36966
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2060,1.83736
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2065,2.3543
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2070,2.90499
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2075,3.47087
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2080,4.03324
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2085,4.55766
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2090,5.01259
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2095,5.38597
"EJ","Reference","Africa_Eastern","nuclear","Gen_III","electricity",2100,5.67041
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2020,0.019865
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2025,0.0415071
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2030,0.0742258
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2035,0.128059
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2040,0.206085
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2045,0.275298
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2050,0.360332
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2055,0.472058
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2060,0.604075
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2065,0.739457
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2070,0.869285
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2075,0.98882
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2080,1.11785
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2085,1.24614
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2090,1.36611
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2095,1.49768
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (CC)","electricity",2100,1.61824
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",1990,0.00928328
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2005,0.0284467
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2010,0.0290989
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2015,0.0403094
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2020,0.0632714
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2025,0.064838
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2030,0.0596681
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2035,0.059484
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2040,0.0587264
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2045,0.0499744
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2050,0.0460107
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2055,0.0452404
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2060,0.0465153
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2065,0.0463297
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2070,0.0471248
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2075,0.0478044
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2080,0.049645
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2085,0.052409
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2090,0.0557387
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2095,0.0597413
"EJ","Reference","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2100,0.0642308
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2020,0.000946537
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2025,0.00433832
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2030,0.0152369
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2035,0.0402578
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2040,0.081009
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2045,0.135092
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2050,0.202695
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2055,0.280489
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2060,0.373306
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2065,0.473371
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2070,0.557109
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2075,0.643229
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2080,0.72068
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2085,0.781385
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2090,0.836206
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2095,0.882878
"EJ","Reference","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2100,0.925497
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2020,3.50768e-06
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2025,4.34156e-05
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2030,0.000395203
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2035,0.00175662
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2040,0.0055861
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2045,0.0135893
"EJ","Reference","Africa_Eastern","solar","CSP_storage","electricity",2050,0.0278337
