"region","supplysector","subsector","stub.technology","year","minicam.non.energy.input","input.cost"
"South Asia","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",2.81790790167604
"South Asia","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",2.73170459959752
"South Asia","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.436160428791443
"South Asia","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",2.73170459959752
"South Asia","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",2.645501297519
"South Asia","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.414168152469734
"South Asia","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",2.645501297519
"South Asia","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",2.55929799544048
"South Asia","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.392175876148025
"South Asia","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",2.55929799544048
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2015,"non-energy",1.78561709647016
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2015,"non-energy",0.273101517649209
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2015,"non-energy",1.78561709647016
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2020,"non-energy",1.74295568699777
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2020,"non-energy",0.272841560711596
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2020,"non-energy",1.74295568699777
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2025,"non-energy",1.68588858519525
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2025,"non-energy",0.269059183238734
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2025,"non-energy",1.68588858519525
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2030,"non-energy",1.60617707343395
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2030,"non-energy",0.259602691522834
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2030,"non-energy",1.60617707343395
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2035,"non-energy",1.51955804569561
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2035,"non-energy",0.248446290173689
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2035,"non-energy",1.51955804569561
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2040,"non-energy",1.47381125856182
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2040,"non-energy",0.247453660232841
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2040,"non-energy",1.47381125856182
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2045,"non-energy",1.41924069077995
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2045,"non-energy",0.244279510347786
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2045,"non-energy",1.41924069077995
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2050,"non-energy",1.40705488283045
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2050,"non-energy",0.251622955470709
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2050,"non-energy",1.40705488283045
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2055,"non-energy",1.37166565351246
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2055,"non-energy",0.242643598778085
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2055,"non-energy",1.37166565351246
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2060,"non-energy",1.3362103995129
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2060,"non-energy",0.233598217403897
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2060,"non-energy",1.3362103995129
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2065,"non-energy",1.30075514551335
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2065,"non-energy",0.224552836029709
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2065,"non-energy",1.30075514551335
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2070,"non-energy",1.2652998915138
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2070,"non-energy",0.215507454655522
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2070,"non-energy",1.2652998915138
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2075,"non-energy",1.22984463751425
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2075,"non-energy",0.206462073281334
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2075,"non-energy",1.22984463751425
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2080,"non-energy",1.19438938351469
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2080,"non-energy",0.197416691907146
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2080,"non-energy",1.19438938351469
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2085,"non-energy",1.1590001541967
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2085,"non-energy",0.188437335214522
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",1.1590001541967
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",1.12354490019715
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.179391953840334
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",1.12354490019715
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",1.0880896461976
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.170346572466147
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",1.0880896461976
"South Korea","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",1.05263439219804
"South Korea","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.161301191091959
"South Korea","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",1.05263439219804
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2015,"non-energy",3.40463272845618
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2015,"non-energy",0.520722145311901
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2015,"non-energy",3.40463272845618
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2020,"non-energy",3.3031048099556
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2020,"non-energy",0.517066657669662
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2020,"non-energy",3.3031048099556
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2025,"non-energy",3.17267199317252
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2025,"non-energy",0.506342199990957
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2025,"non-energy",3.17267199317252
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2030,"non-energy",2.9982039885732
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2030,"non-energy",0.484592787459003
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2030,"non-energy",2.9982039885732
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2035,"non-energy",2.80956618811742
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2035,"non-energy",0.459361390249272
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2035,"non-energy",2.80956618811742
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2040,"non-energy",2.6941582535739
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2040,"non-energy",0.452350541645301
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2040,"non-energy",2.6941582535739
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2045,"non-energy",2.55887017633746
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2045,"non-energy",0.440432378933382
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2045,"non-energy",2.55887017633746
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2050,"non-energy",2.49397375934662
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2050,"non-energy",0.445996141195874
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2050,"non-energy",2.49397375934662
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2055,"non-energy",2.43124713058498
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2055,"non-energy",0.430080429420531
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2055,"non-energy",2.43124713058498
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2060,"non-energy",2.36840347453087
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2060,"non-energy",0.414047690352722
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2060,"non-energy",2.36840347453087
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2065,"non-energy",2.30555981847675
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2065,"non-energy",0.398014951284913
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2065,"non-energy",2.30555981847675
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2070,"non-energy",2.24271616242264
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2070,"non-energy",0.381982212217104
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2070,"non-energy",2.24271616242264
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2075,"non-energy",2.17987250636853
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2075,"non-energy",0.365949473149296
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2075,"non-energy",2.17987250636853
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2080,"non-energy",2.11702885031442
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2080,"non-energy",0.349916734081487
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2080,"non-energy",2.11702885031442
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2085,"non-energy",2.05430222155277
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2085,"non-energy",0.334001022306144
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",2.05430222155277
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",1.99145856549866
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.317968283238335
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",1.99145856549866
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",1.92861490944455
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.301935544170527
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",1.92861490944455
"Southeast Asia","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",1.86577125339044
"Southeast Asia","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.285902805102718
"Southeast Asia","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",1.86577125339044
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2015,"non-energy",0.249369942865758
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2015,"non-energy",0.0381399293204366
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2015,"non-energy",0.249369942865758
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2020,"non-energy",0.259477477018098
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2020,"non-energy",0.0406184966876992
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2020,"non-energy",0.259477477018098
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2025,"non-energy",0.268717350814851
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2025,"non-energy",0.0428859128457452
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2025,"non-energy",0.268717350814851
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2030,"non-energy",0.275478600078717
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2030,"non-energy",0.0445249700174596
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2030,"non-energy",0.275478600078717
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2035,"non-energy",0.282070472190112
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2035,"non-energy",0.0461182529892062
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2035,"non-energy",0.282070472190112
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2040,"non-energy",0.298111945880659
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2040,"non-energy",0.0500531474018519
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2040,"non-energy",0.298111945880659
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2045,"non-energy",0.315353258485083
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2045,"non-energy",0.0542785589997285
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2045,"non-energy",0.315353258485083
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2050,"non-energy",0.346809576394313
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2050,"non-energy",0.0620197915964287
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2050,"non-energy",0.346809576394313
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2055,"non-energy",0.338086872128504
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2055,"non-energy",0.0598065681259994
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2055,"non-energy",0.338086872128504
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2060,"non-energy",0.329347894160706
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2060,"non-energy",0.0575770709535817
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2060,"non-energy",0.329347894160706
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2065,"non-energy",0.320608916192908
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2065,"non-energy",0.0553475737811639
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2065,"non-energy",0.320608916192908
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2070,"non-energy",0.31186993822511
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2070,"non-energy",0.0531180766087462
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2070,"non-energy",0.31186993822511
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2075,"non-energy",0.303130960257312
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2075,"non-energy",0.0508885794363285
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2075,"non-energy",0.303130960257312
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2080,"non-energy",0.294391982289514
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2080,"non-energy",0.0486590822639107
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2080,"non-energy",0.294391982289514
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2085,"non-energy",0.285669278023705
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2085,"non-energy",0.0464458587934815
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",0.285669278023705
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",0.276930300055907
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.0442163616210638
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",0.276930300055907
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",0.268191322088109
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.041986864448646
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",0.268191322088109
"Taiwan","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",0.259452344120311
"Taiwan","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.0397573672762283
"Taiwan","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",0.259452344120311
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2015,"non-energy",2.87576240614535
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2015,"non-energy",0.439833981803478
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2015,"non-energy",2.87576240614535
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2020,"non-energy",2.78922190565444
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2020,"non-energy",0.436623640857201
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2020,"non-energy",2.78922190565444
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2025,"non-energy",2.6782107291835
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2025,"non-energy",0.427428714841126
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2025,"non-energy",2.6782107291835
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2030,"non-energy",2.52997136328835
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2030,"non-energy",0.408913429439733
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2030,"non-energy",2.52997136328835
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2035,"non-energy",2.36972451626114
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2035,"non-energy",0.387447696694736
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2035,"non-energy",2.36972451626114
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2040,"non-energy",2.2711495839531
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2040,"non-energy",0.381327170776199
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2040,"non-energy",2.2711495839531
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2045,"non-energy",2.15566400522448
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2045,"non-energy",0.371032588828324
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2045,"non-energy",2.15566400522448
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2050,"non-energy",2.09923083715823
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2050,"non-energy",0.37540445216923
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2050,"non-energy",2.09923083715823
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2055,"non-energy",2.04643249759514
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2055,"non-energy",0.362007858548744
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2055,"non-energy",2.04643249759514
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2060,"non-energy",1.99353565366719
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2060,"non-energy",0.348512760563402
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2060,"non-energy",1.99353565366719
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2065,"non-energy",1.94063880973924
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2065,"non-energy",0.335017662578059
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2065,"non-energy",1.94063880973924
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2070,"non-energy",1.8877419658113
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2070,"non-energy",0.321522564592717
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2070,"non-energy",1.8877419658113
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2075,"non-energy",1.83484512188335
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2075,"non-energy",0.308027466607374
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2075,"non-energy",1.83484512188335
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2080,"non-energy",1.7819482779554
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2080,"non-energy",0.294532368622032
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2080,"non-energy",1.7819482779554
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2085,"non-energy",1.72914993839231
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2085,"non-energy",0.281135775001546
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",1.72914993839231
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",1.67625309446436
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.267640677016203
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",1.67625309446436
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",1.62335625053641
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.254145579030861
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",1.62335625053641
"Argentina","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",1.57045940660846
"Argentina","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.240650481045518
"Argentina","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",1.57045940660846
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2015,"non-energy",4.91099547180743
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2015,"non-energy",0.751113057312407
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2015,"non-energy",4.91099547180743
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2020,"non-energy",4.65845770061478
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2020,"non-energy",0.729233037320654
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2020,"non-energy",4.65845770061478
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2025,"non-energy",4.35667061847582
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2025,"non-energy",0.695302316262814
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2025,"non-energy",4.35667061847582
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2030,"non-energy",3.98684982808992
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2030,"non-energy",0.644385331597785
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2030,"non-energy",3.98684982808992
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2035,"non-energy",3.59133811501055
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2035,"non-energy",0.587180354157047
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2035,"non-energy",3.59133811501055
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2040,"non-energy",3.27674847651325
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2040,"non-energy",0.550167736516566
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2040,"non-energy",3.27674847651325
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2045,"non-energy",2.91742209001427
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2045,"non-energy",0.50214628445782
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2045,"non-energy",2.91742209001427
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2050,"non-energy",2.60484993134551
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2050,"non-energy",0.46582407429932
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2050,"non-energy",2.60484993134551
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2055,"non-energy",2.53933462509541
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2055,"non-energy",0.449200787638847
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2055,"non-energy",2.53933462509541
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2060,"non-energy",2.47369708879634
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2060,"non-energy",0.432455270929399
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2060,"non-energy",2.47369708879634
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2065,"non-energy",2.40805955249726
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2065,"non-energy",0.415709754219952
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2065,"non-energy",2.40805955249726
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2070,"non-energy",2.34242201619819
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2070,"non-energy",0.398964237510504
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2070,"non-energy",2.34242201619819
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2075,"non-energy",2.27678447989911
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2075,"non-energy",0.382218720801057
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2075,"non-energy",2.27678447989911
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2080,"non-energy",2.21114694360004
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2080,"non-energy",0.36547320409161
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2080,"non-energy",2.21114694360004
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2085,"non-energy",2.14563163734994
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2085,"non-energy",0.348849917431136
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2085,"non-energy",2.14563163734994
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2090,"non-energy",2.07999410105086
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2090,"non-energy",0.332104400721689
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2090,"non-energy",2.07999410105086
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2095,"non-energy",2.01435656475179
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2095,"non-energy",0.315358884012242
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2095,"non-energy",2.01435656475179
"Colombia","elect_td_bld","elect_td_bld","elect_td_bld",2100,"non-energy",1.94871902845272
"Colombia","elect_td_ind","elect_td_ind","elect_td_ind",2100,"non-energy",0.298613367302794
"Colombia","elect_td_trn","elect_td_trn","elect_td_trn",2100,"non-energy",1.94871902845272
